Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementNotClickable,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2560-11-07 17:04:06,2560-11-07 17:04:07,0.029s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Username \u0E27\u0E48\u0E32\u0E07,2560-11-07 17:04:07,2560-11-07 17:04:07,0.216s,PASSED
setText,Chrome 61.0.3163.100,\u0E01\u0E23\u0E2D\u0E01 Username,2560-11-07 17:04:07,2560-11-07 17:04:07,0.091s,PASSED
waitForElementClickable,Chrome 61.0.3163.100,\u0E23\u0E2D\u0E43\u0E2B\u0E49\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2560-11-07 17:04:07,2560-11-07 17:04:07,0.180s,PASSED
click,Chrome 61.0.3163.100,\u0E04\u0E25\u0E34\u0E01\u0E1B\u0E38\u0E48\u0E21 Sign Up,2560-11-07 17:04:07,2560-11-07 17:04:07,0.085s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19 Pop up,2560-11-07 17:04:07,2560-11-07 17:04:08,0.637s,PASSED
click,Chrome 61.0.3163.100,\u0E04\u0E25\u0E34\u0E01\u0E1B\u0E38\u0E48\u0E21\u0E1B\u0E34\u0E14 Pop up \u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19,2560-11-07 17:04:08,2560-11-07 17:04:08,0.224s,PASSED
setText,Chrome 61.0.3163.100,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Password,2560-11-07 17:04:08,2560-11-07 17:04:08,0.230s,PASSED
sendKeys,Chrome 61.0.3163.100,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Password,2560-11-07 17:04:08,2560-11-07 17:04:08,0.105s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2560-11-07 17:04:08,2560-11-07 17:04:08,0.059s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Password \u0E27\u0E48\u0E32\u0E07,2560-11-07 17:04:08,2560-11-07 17:04:08,0.093s,PASSED
setText,Chrome 61.0.3163.100,\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2560-11-07 17:04:08,2560-11-07 17:04:09,0.554s,PASSED
setText,Chrome 61.0.3163.100,\u0E01\u0E23\u0E2D\u0E01\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E44\u0E21\u0E48\u0E43\u0E2B\u0E49\u0E15\u0E23\u0E07\u0E01\u0E31\u0E19\u0E01\u0E31\u0E1A\u0E0A\u0E48\u0E2D\u0E07\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2560-11-07 17:04:09,2560-11-07 17:04:09,0.308s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2560-11-07 17:04:09,2560-11-07 17:04:09,0.045s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E44\u0E21\u0E48\u0E15\u0E23\u0E07\u0E01\u0E31\u0E19\u0E01\u0E31\u0E1A\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2560-11-07 17:04:09,2560-11-07 17:04:09,0.042s,PASSED
setText,Chrome 61.0.3163.100,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2560-11-07 17:04:09,2560-11-07 17:04:10,0.459s,PASSED
sendKeys,Chrome 61.0.3163.100,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2560-11-07 17:04:10,2560-11-07 17:04:10,0.064s,PASSED
verifyElementNotClickable,Chrome 61.0.3163.100,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2560-11-07 17:04:10,2560-11-07 17:04:10,0.086s,PASSED
